backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,7,7,9,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,416.7100481000016,None,416.7100481000016,None,416.7100481000016,417.71241069999814,416.7100481000016,417.71241069999814,416.7100481000016,417.71241069999814,416.7100481000016,417.71241069999814,416.7100481000016,417.2111642000018,416.7100481000016,417.2111642000018,416.7100481000016,417.2111642000018,416.7100481000016,417.2111642000018,416.7100481000016,None,0.9236814000032609,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,7,7,9,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,418.2124681999994,None,418.2124681999994,None,418.2124681999994,419.21432600000117,418.2124681999994,419.21432600000117,418.2124681999994,419.21432600000117,418.2124681999994,419.21432600000117,418.2124681999994,418.7138789000019,418.2124681999994,418.7138789000019,418.2124681999994,418.7138789000019,418.2124681999994,418.7138789000019,418.2124681999994,None,1.1335214999999152,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,7,7,9,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,419.7145920000039,None,419.7145920000039,None,419.7145920000039,420.7160989999975,419.7145920000039,420.7160989999975,419.7145920000039,420.7160989999975,419.7145920000039,420.7160989999975,419.7145920000039,420.2152903000024,419.7145920000039,420.2152903000024,419.7145920000039,420.2152903000024,419.7145920000039,420.2152903000024,419.7145920000039,None,0.791303699996206,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,7,7,9,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,421.21682000000146,None,421.21682000000146,None,421.21682000000146,422.2191687000013,421.21682000000146,422.2191687000013,421.21682000000146,422.2191687000013,421.21682000000146,422.2191687000013,421.21682000000146,421.71884919999866,421.21682000000146,421.71884919999866,421.21682000000146,421.71884919999866,421.21682000000146,421.71884919999866,421.21682000000146,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,7,7,9,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,422.71916529999726,None,422.71916529999726,None,422.71916529999726,423.7220778999981,422.71916529999726,423.7220778999981,422.71916529999726,423.7220778999981,422.71916529999726,423.7220778999981,422.71916529999726,423.2199956999975,422.71916529999726,423.2199956999975,422.71916529999726,423.2199956999975,422.71916529999726,423.2199956999975,422.71916529999726,None,0.1946892999985721,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,7,7,9,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,424.22204140000395,None,424.22204140000395,None,424.22204140000395,425.2226837999988,424.22204140000395,425.2226837999988,424.22204140000395,425.2226837999988,424.22204140000395,425.2226837999988,424.22204140000395,424.7229808999982,424.22204140000395,424.7229808999982,424.22204140000395,424.7229808999982,424.22204140000395,424.7229808999982,424.22204140000395,None,0.8997194999974454,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,7,7,9,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,425.72355940000125,None,425.72355940000125,None,425.72355940000125,426.72578670000075,425.72355940000125,426.72578670000075,425.72355940000125,426.72578670000075,425.72355940000125,426.72578670000075,425.72355940000125,426.2250275999977,425.72355940000125,426.2250275999977,425.72355940000125,426.2250275999977,425.72355940000125,426.2250275999977,425.72355940000125,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,7,7,9,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,427.22637009999744,None,427.22637009999744,None,427.22637009999744,428.2274120000002,427.22637009999744,428.2274120000002,427.22637009999744,428.2274120000002,427.22637009999744,428.2274120000002,427.22637009999744,427.727576199999,427.22637009999744,427.727576199999,427.22637009999744,427.727576199999,427.22637009999744,427.727576199999,427.22637009999744,None,1.2950649999984307,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,7,7,9,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,428.71131610000157,None,428.71131610000157,None,428.71131610000157,429.7135440999991,428.71131610000157,429.7135440999991,428.71131610000157,429.7135440999991,428.71131610000157,429.7135440999991,428.71131610000157,429.21190690000367,428.71131610000157,429.21190690000367,428.71131610000157,429.21190690000367,428.71131610000157,429.21190690000367,428.71131610000157,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,7,7,9,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,430.2135249999992,None,430.2135249999992,None,430.2135249999992,431.2158991000033,430.2135249999992,431.2158991000033,430.2135249999992,431.2158991000033,430.2135249999992,431.2158991000033,430.2135249999992,430.71435609999753,430.2135249999992,430.71435609999753,430.2135249999992,430.71435609999753,430.2135249999992,430.71435609999753,430.2135249999992,None,1.4528520999956527,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,7,7,9,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,431.71640240000124,None,431.71640240000124,None,431.71640240000124,432.7185215999998,431.71640240000124,432.7185215999998,431.71640240000124,432.7185215999998,431.71640240000124,432.7185215999998,431.71640240000124,432.21655830000236,431.71640240000124,432.21655830000236,431.71640240000124,432.21655830000236,431.71640240000124,432.21655830000236,431.71640240000124,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,7,7,9,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,433.2178788000019,None,433.2178788000019,None,433.2178788000019,434.2202881999983,433.2178788000019,434.2202881999983,433.2178788000019,434.2202881999983,433.2178788000019,434.2202881999983,433.2178788000019,433.7196944000025,433.2178788000019,433.7196944000025,433.2178788000019,433.7196944000025,433.2178788000019,433.7196944000025,433.2178788000019,None,0.4399150999961421,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,7,7,9,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,434.72149199999694,None,434.72149199999694,None,434.72149199999694,435.722308299999,434.72149199999694,435.722308299999,434.72149199999694,435.722308299999,434.72149199999694,435.722308299999,434.72149199999694,435.2208841000029,434.72149199999694,435.2208841000029,434.72149199999694,435.2208841000029,434.72149199999694,435.2208841000029,434.72149199999694,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,7,7,9,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,436.22318970000197,None,436.22318970000197,None,436.22318970000197,437.2253209999981,436.22318970000197,437.2253209999981,436.22318970000197,437.2253209999981,436.22318970000197,437.2253209999981,436.22318970000197,436.7233204000004,436.22318970000197,436.7233204000004,436.22318970000197,436.7233204000004,436.22318970000197,436.7233204000004,436.22318970000197,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,7,7,9,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,437.72465640000155,None,437.72465640000155,None,437.72465640000155,438.72704299999896,437.72465640000155,438.72704299999896,437.72465640000155,438.72704299999896,437.72465640000155,438.72704299999896,437.72465640000155,438.2254638000013,437.72465640000155,438.2254638000013,437.72465640000155,438.2254638000013,437.72465640000155,438.2254638000013,437.72465640000155,None,0.8769792000020971,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,7,7,9,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,439.2108395000032,None,439.2108395000032,None,439.2108395000032,440.2116001000031,439.2108395000032,440.2116001000031,439.2108395000032,440.2116001000031,439.2108395000032,440.2116001000031,439.2108395000032,439.7109874000016,439.2108395000032,439.7109874000016,439.2108395000032,439.7109874000016,439.2108395000032,439.7109874000016,439.2108395000032,None,0.6069680000000517,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,7,7,9,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,440.7124888000035,None,440.7124888000035,None,440.7124888000035,441.71406710000156,440.7124888000035,441.71406710000156,440.7124888000035,441.71406710000156,440.7124888000035,441.71406710000156,440.7124888000035,441.21320939999714,440.7124888000035,441.21320939999714,440.7124888000035,441.21320939999714,440.7124888000035,441.21320939999714,440.7124888000035,None,0.4178385999985039,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.21459409999807,None,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,None,,,,,,,,,,,,,0,8,8,14,0,0,0,0,,,,,,,,,,,,,,,443.36619079999946,447.8746183999974,447.8231308000031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,448.24164120000205,None,448.24164120000205,None,448.24164120000205,449.2424689000036,448.24164120000205,449.2424689000036,448.24164120000205,449.2424689000036,448.24164120000205,449.2424689000036,448.24164120000205,448.74178640000173,448.24164120000205,448.74178640000173,448.24164120000205,448.74178640000173,448.24164120000205,448.74178640000173,448.24164120000205,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,8,8,14,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,449.7264247999992,None,449.7264247999992,None,449.7264247999992,450.72761110000283,449.7264247999992,450.72761110000283,449.7264247999992,450.72761110000283,449.7264247999992,450.72761110000283,449.7264247999992,450.22742100000323,449.7264247999992,450.22742100000323,449.7264247999992,450.22742100000323,449.7264247999992,450.22742100000323,449.7264247999992,None,0.6431426999988616,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,8,8,14,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,451.211238099997,None,451.211238099997,None,451.211238099997,452.2133896000014,451.211238099997,452.2133896000014,451.211238099997,452.2133896000014,451.211238099997,452.2133896000014,451.211238099997,451.7131687000001,451.211238099997,451.7131687000001,451.211238099997,451.7131687000001,451.211238099997,451.7131687000001,451.211238099997,None,0.5745773000016925,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,8,8,14,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,452.7134378999981,None,452.7134378999981,None,452.7134378999981,453.7156887000019,452.7134378999981,453.7156887000019,452.7134378999981,453.7156887000019,452.7134378999981,453.7156887000019,452.7134378999981,453.21407600000384,452.7134378999981,453.21407600000384,452.7134378999981,453.21407600000384,452.7134378999981,453.21407600000384,452.7134378999981,None,0.19238799999584444,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,8,8,14,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,454.2157845999973,None,454.2157845999973,None,454.2157845999973,455.21789680000074,454.2157845999973,455.21789680000074,454.2157845999973,455.21789680000074,454.2157845999973,455.21789680000074,454.2157845999973,454.7171973000004,454.2157845999973,454.7171973000004,454.2157845999973,454.7171973000004,454.2157845999973,454.7171973000004,454.2157845999973,None,1.0179522999969777,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,8,8,14,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,455.71850170000107,None,455.71850170000107,None,455.71850170000107,456.7203970999981,455.71850170000107,456.7203970999981,455.71850170000107,456.7203970999981,455.71850170000107,456.7203970999981,455.71850170000107,456.21930489999795,455.71850170000107,456.21930489999795,455.71850170000107,456.21930489999795,455.71850170000107,456.21930489999795,455.71850170000107,None,0.5877391999965766,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,8,8,14,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,457.22089550000237,None,457.22089550000237,None,457.22089550000237,458.22223739999754,457.22089550000237,458.22223739999754,457.22089550000237,458.22223739999754,457.22089550000237,458.22223739999754,457.22089550000237,457.72204500000225,457.22089550000237,457.72204500000225,457.22089550000237,457.72204500000225,457.22089550000237,457.72204500000225,457.22089550000237,None,0.5497206000000006,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,8,8,14,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,458.72228390000237,None,458.72228390000237,None,458.72228390000237,459.7240778999985,458.72228390000237,459.7240778999985,458.72228390000237,459.7240778999985,458.72228390000237,459.7240778999985,458.72228390000237,459.2240385999976,458.72228390000237,459.2240385999976,458.72228390000237,459.2240385999976,458.72228390000237,459.2240385999976,458.72228390000237,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,8,8,14,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,460.2249636999986,None,460.2249636999986,None,460.2249636999986,461.22714039999846,460.2249636999986,461.22714039999846,460.2249636999986,461.22714039999846,460.2249636999986,461.22714039999846,460.2249636999986,460.7253920000003,460.2249636999986,460.7253920000003,460.2249636999986,460.7253920000003,460.2249636999986,460.7253920000003,460.2249636999986,None,1.3210779000000912,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,8,8,14,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,461.72690870000224,None,461.72690870000224,None,461.72690870000224,462.72843609999836,461.72690870000224,462.72843609999836,461.72690870000224,462.72843609999836,461.72690870000224,462.72843609999836,461.72690870000224,462.22858149999956,461.72690870000224,462.22858149999956,461.72690870000224,462.22858149999956,461.72690870000224,462.22858149999956,461.72690870000224,None,0.9787990999975591,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,8,8,14,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,463.2124774999975,None,463.2124774999975,None,463.2124774999975,464.2137881000017,463.2124774999975,464.2137881000017,463.2124774999975,464.2137881000017,463.2124774999975,464.2137881000017,463.2124774999975,463.7131099000035,463.2124774999975,463.7131099000035,463.2124774999975,463.7131099000035,463.2124774999975,463.7131099000035,463.2124774999975,None,1.0854266999958782,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,8,8,14,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,464.7147036000024,None,464.7147036000024,None,464.7147036000024,465.71741750000365,464.7147036000024,465.71741750000365,464.7147036000024,465.71741750000365,464.7147036000024,465.71741750000365,464.7147036000024,465.2160268000007,464.7147036000024,465.2160268000007,464.7147036000024,465.2160268000007,464.7147036000024,465.2160268000007,464.7147036000024,None,0.7269729999970878,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,8,8,14,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,466.21689850000257,None,466.21689850000257,None,466.21689850000257,467.21838740000385,466.21689850000257,467.21838740000385,466.21689850000257,467.21838740000385,466.21689850000257,467.21838740000385,466.21689850000257,466.71768560000055,466.21689850000257,466.71768560000055,466.21689850000257,466.71768560000055,466.21689850000257,466.71768560000055,466.21689850000257,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,8,8,14,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,467.71918749999895,None,467.71918749999895,None,467.71918749999895,468.72053980000055,467.71918749999895,468.72053980000055,467.71918749999895,468.72053980000055,467.71918749999895,468.72053980000055,467.71918749999895,468.2199543000024,467.71918749999895,468.2199543000024,467.71918749999895,468.2199543000024,467.71918749999895,468.2199543000024,467.71918749999895,None,1.2987973999988753,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,8,8,14,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,469.22148000000016,None,469.22148000000016,None,469.22148000000016,470.2228985999973,469.22148000000016,470.2228985999973,469.22148000000016,470.2228985999973,469.22148000000016,470.2228985999973,469.22148000000016,469.72284819999913,469.22148000000016,469.72284819999913,469.22148000000016,469.72284819999913,469.22148000000016,469.72284819999913,469.22148000000016,None,0.9808181999978842,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
